fred.date,fred.total_population,fred.median_household_income,fred.median_list_price,fred.median_inventory,fred.median_days_on_market,fred.rental_vacancy_rate,fred.home_ownership_rate,fred.home_value_index,fred.unemployment_rate,fred.building_permits_housing_units,fred.gdp,redfin.period_begin,redfin.period_end,redfin.period_duration,redfin.region_type,redfin.region_type_id,redfin.table_id,redfin.is_seasonally_adjusted,redfin.region,redfin.city,redfin.state,redfin.state_code,redfin.property_type,redfin.property_type_id,redfin.median_sale_price,redfin.median_sale_price_mom,redfin.median_sale_price_yoy,redfin.median_list_price,redfin.median_list_price_mom,redfin.median_list_price_yoy,redfin.median_ppsf,redfin.median_ppsf_mom,redfin.median_ppsf_yoy,redfin.median_list_ppsf,redfin.median_list_ppsf_mom,redfin.median_list_ppsf_yoy,redfin.homes_sold,redfin.homes_sold_mom,redfin.homes_sold_yoy,redfin.pending_sales,redfin.pending_sales_mom,redfin.pending_sales_yoy,redfin.new_listings,redfin.new_listings_mom,redfin.new_listings_yoy,redfin.inventory,redfin.inventory_mom,redfin.inventory_yoy,redfin.months_of_supply,redfin.months_of_supply_mom,redfin.months_of_supply_yoy,redfin.median_dom,redfin.median_dom_mom,redfin.median_dom_yoy,redfin.avg_sale_to_list,redfin.avg_sale_to_list_mom,redfin.avg_sale_to_list_yoy,redfin.sold_above_list,redfin.sold_above_list_mom,redfin.sold_above_list_yoy,redfin.price_drops,redfin.price_drops_mom,redfin.price_drops_yoy,redfin.off_market_in_two_weeks,redfin.off_market_in_two_weeks_mom,redfin.off_market_in_two_weeks_yoy,redfin.parent_metro_region,redfin.parent_metro_region_metro_code,redfin.last_updated
2014-06-01,19853880.0,52856.0,,,,10.1,64.9,175062.0,6.5,5046.0,851692.4,2014-06-01,2014-06-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,183600,0.0177369302,0.0742917156,200200.0,0.0327258145,0.1358917304,113.0,0.000929059,0.0761065116,121.0,0.0409596095,0.1375881666,29970,-0.017215937,0.0739625887,19645.0,-0.132096311,0.202706012,34821.0,0.0771824538,0.2558064051,133401.0,0.1057958521,0.1148336955,4.5,0.5,0.2,76.0,-9.0,-10.0,0.9620145015,0.0017822147,-0.002968477,0.1425425425,0.0014374433,-0.0393179892,0.1335597184,-0.0628046112,0.1080959043,0.2189231811,0.0128860461,0.0755176379,South Region,,2023-01-15 14:45:07
2014-07-01,19853880.0,52856.0,,,,10.1,64.9,175901.0,6.4,5422.0,851692.4,2014-07-01,2014-07-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,182600,-0.0056614525,0.0751102468,196100.0,-0.0206019399,0.1317014594,113.0,-0.0007495883,0.0767446362,120.0,-0.0075871943,0.1349162555,28887,-0.0357500501,0.0021856786,17655.0,-0.1012522908,0.026274487,35797.0,0.0285312033,0.2119375698,136451.0,0.0238227438,0.1437636211,4.7,0.3,0.6,73.0,-3.0,-20.0,0.9615120593,-0.0005370924,-0.0036668573,0.1425554748,-1.07846e-05,-0.040521128,0.0931396619,-0.0405453227,0.0650927214,0.2444296971,0.0253995831,0.100883768,South Region,,2023-01-15 14:45:07
2014-08-01,19853880.0,52856.0,,,,10.1,64.9,176491.0,6.3,5200.0,851692.4,2014-08-01,2014-08-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,178000,-0.0249813492,0.0439859646,195000.0,-0.0058533701,0.1337094079,112.0,-0.0111007338,0.0574409014,120.0,0.0020466844,0.1347914538,27974,-0.0316059127,-0.0176633775,18466.0,0.0459359955,0.0969466556,34784.0,-0.0281898695,0.1658399249,136572.0,0.0010775151,0.1412288691,4.9,0.2,0.7,74.0,1.0,-17.0,0.9634248368,0.0019235202,-0.0028268068,0.1494602131,0.0069393559,-0.0318791134,0.1089169083,0.0157668258,0.0782745639,0.2296732379,-0.0147837751,0.0836127651,South Region,,2023-01-15 14:45:07
2014-09-01,19853880.0,52856.0,,,,10.1,64.9,177302.0,6.2,4861.0,851692.4,2014-09-01,2014-09-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,179800,0.0100059223,0.0720596395,197200.0,0.0116180926,0.1377453302,112.0,0.0013975016,0.0631431682,122.0,0.0136298739,0.1379321138,27186,-0.0285857214,0.1045831302,17895.0,-0.031236466,0.2013292159,34500.0,-0.0087631087,0.2377569691,137264.0,0.0039201919,0.1307220231,5.0,0.1,0.1,78.0,4.0,-13.0,0.961857958,-0.0015493698,-0.0041896727,0.1431987052,-0.0061974214,-0.037079208,0.1269451568,0.0181525174,0.094678589,0.229222121,-0.0003642576,0.091493512,South Region,,2023-01-15 14:45:07
2014-10-01,19853880.0,52856.0,,,,10.1,64.9,178435.0,6.1,4934.0,851692.4,2014-10-01,2014-10-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,176900,-0.016374927,0.0760406901,200000.0,0.0140610328,0.1503269788,113.0,0.0052648753,0.0754374452,124.0,0.0142730668,0.1380444334,28615,0.0536878153,0.1384976526,19000.0,0.0622239615,0.1961722488,36895.0,0.0700716378,0.1988237588,137686.0,0.0040545468,0.1049087976,4.8,-0.2,-0.2,78.0,1.0,-9.0,0.9606690278,-0.001234599,-0.0044579118,0.1382142233,-0.0050637529,-0.0406271867,0.1435004285,0.0164312241,0.1070034338,0.2257336731,-0.0036280595,0.0861784063,South Region,,2023-01-15 14:45:07
2014-11-01,19853880.0,52856.0,,,,10.1,64.9,179620.0,6.0,3780.0,851692.4,2014-11-01,2014-11-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,177800,0.0054792881,0.0770331468,201600.0,0.0080211797,0.137899781,113.0,-0.0089401919,0.0633233525,126.0,0.0218065035,0.1391678724,22989,-0.1973114525,0.0282685512,15912.0,-0.1628787879,0.1483833718,29989.0,-0.1874441163,0.1208746029,136923.0,-0.0061839956,0.0803967365,6.0,1.2,0.3,80.0,2.0,-10.0,0.9595746931,-0.0010248767,-0.0034766614,0.1375005437,-0.0006977803,-0.0300532425,0.1252236659,-0.0181840641,0.0894873993,0.2273029972,0.0016427195,0.0844744172,South Region,,2023-01-15 14:45:07
2014-12-01,19853880.0,52856.0,,,,10.1,64.9,180881.0,6.0,4190.0,851692.4,2014-12-01,2014-12-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,184900,0.0405592081,0.0743909697,195900.0,-0.0283039103,0.1408382333,116.0,0.0319315603,0.0705540841,124.0,-0.0225925151,0.1463013035,29261,0.2723833544,0.1469504547,15815.0,-0.0060960282,0.125142288,28487.0,-0.0501167056,0.2254054287,133292.0,-0.0265825373,0.08591726,4.6,-1.4,-0.2,80.0,0.0,-13.0,0.9597826946,0.0002065261,-0.0016465593,0.1348894433,-0.0026067519,-0.0227226608,0.1198121418,-0.0054032936,0.0843405174,0.1965731876,-0.0307222303,0.0723203658,South Region,,2023-01-15 14:45:07
2015-01-01,20219111.0,55836.0,,,,8.0,64.8,181970.0,5.9,4334.0,908519.9,2015-01-01,2015-01-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,175700,-0.049726878,0.0778362765,213600.0,0.0905181898,0.1235457067,113.0,-0.0266898294,0.0614652462,131.0,0.0573304381,0.129302303,21316,-0.2715716092,0.0361152967,17101.0,0.0813152071,0.268337907,40569.0,0.4241232843,0.2294008909,139234.0,0.0445082933,0.0702322113,6.5,1.9,0.2,85.0,5.0,-11.0,0.9580724524,-0.0017125417,-0.0012119976,0.1347813849,-9.88393e-05,-0.0215886146,0.1632359912,0.0434319387,0.1163479,0.2450127418,0.0484395542,0.0884199092,South Region,,2023-01-15 14:45:07
2015-02-01,20219111.0,55836.0,,,,8.0,64.8,183142.0,5.8,4661.0,908519.9,2015-02-01,2015-02-28,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,178800,0.0175526836,0.092932885,216400.0,0.0132131359,0.1464165389,114.0,0.0062799906,0.0676099799,132.0,0.0100208051,0.1461858042,24210,0.1357665603,0.1157710388,18163.0,0.0621016315,0.3412346773,37534.0,-0.0748108161,0.2150857883,141574.0,0.0168062399,0.0517815221,5.8,-0.7,-0.4,84.0,-1.0,-16.0,0.958592462,0.0005200096,-5.50237e-05,0.1344898802,-0.0002915047,-0.0136343709,0.1526410217,-0.0105949696,0.1075680669,0.2655725366,0.0205597948,0.1056055545,South Region,,2023-01-15 14:45:07
2015-03-01,20219111.0,55836.0,,,,8.0,64.8,184073.0,5.8,5285.0,908519.9,2015-03-01,2015-03-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,189300,0.0583633394,0.0951477949,216400.0,1.08078e-05,0.133605717,119.0,0.049011797,0.0777671638,132.0,0.0015717565,0.1387439807,31862,0.3160677406,0.1799866677,22499.0,0.2387270825,0.2624992986,41740.0,0.1120584004,0.2528514828,142093.0,0.0036659274,0.0526343082,4.5,-1.3,-0.5,80.0,-4.0,-17.0,0.9609291164,0.0023366544,0.0041586984,0.1320067792,-0.002483101,-0.0030202558,0.1740620579,0.0214210363,0.1090414635,0.258107411,-0.0074651256,0.1056076535,South Region,,2023-01-15 14:45:07
2015-04-01,20219111.0,55836.0,,,,8.0,64.8,184948.0,5.7,5825.0,908519.9,2015-04-01,2015-04-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,192800,0.0184802865,0.1060091876,217400.0,0.0046665855,0.1342244843,119.0,0.0124679429,0.073688723,132.0,-0.005095891,0.1401683746,32972,0.0348377377,0.1265930912,23991.0,0.0663140584,-0.0592133642,39524.0,-0.0530905606,0.191774213,139369.0,-0.0191705432,0.1109437151,4.2,-0.3,-0.1,75.0,-5.0,-17.0,0.9615487491,0.0006196327,0.0028762478,0.1375409438,0.0055341646,-0.0028902585,0.1689184826,-0.0051435754,0.0102270413,0.2479447268,-0.0101626842,0.0689856866,South Region,,2023-01-15 14:45:07
2015-05-01,20219111.0,55836.0,,,,8.0,64.8,185870.0,5.7,5551.0,908519.9,2015-05-01,2015-05-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,201600,0.0458964073,0.117679074,217900.0,0.002328354,0.1241014243,121.0,0.0201483127,0.0804643829,131.0,-0.0043838206,0.1261167127,32358,-0.0185027906,0.0610919823,22401.0,-0.0662359316,-0.0103379722,37209.0,-0.0585481871,0.1510548784,136569.0,-0.0200272675,0.1320562344,4.2,0.0,0.2,74.0,-1.0,-11.0,0.9639621452,0.0024101332,0.0037298584,0.1408307065,0.0032730748,-0.0002743927,0.1610614415,-0.00786795,-0.0353028882,0.2541274627,0.0061764625,0.0480903278,South Region,,2023-01-15 14:45:07
2015-06-01,20219111.0,55836.0,,,,8.0,64.8,186897.0,5.6,6617.0,908519.9,2015-06-01,2015-06-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,201400,-0.0009294549,0.0971796429,217300.0,-0.0031792384,0.0850194912,121.0,-0.0045086261,0.0745946112,131.0,-0.0004062123,0.081366904,35223,0.0885407009,0.1752752753,22970.0,0.0254006518,0.1692542632,37927.0,0.0192964068,0.0891990466,133848.0,-0.0199239945,0.0033507995,3.8,-0.4,-0.7,72.0,-2.0,-4.0,0.9650396574,0.0010775122,0.0030251559,0.1468358743,0.0060051678,0.0042933317,0.1705143147,0.0094528733,0.0369545963,0.2529711725,-0.0011562902,0.0340479915,South Region,,2023-01-15 14:45:07
2015-07-01,20219111.0,55836.0,,,,8.0,64.8,187874.0,5.5,5890.0,908519.9,2015-07-01,2015-07-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,198300,-0.0157647332,0.0861734571,215700.0,-0.0071284811,0.0999466392,122.0,-0.0054416076,0.0697040038,131.0,0.0024069683,0.0923047136,33948,-0.0360063607,0.1744680851,22156.0,-0.0354375272,0.2545155993,36789.0,-0.0296980087,0.0273961126,130876.0,-0.0217584668,-0.0413559719,3.9,0.1,-0.8,71.0,-1.0,-2.0,0.9664839803,0.0014399022,0.0050142102,0.1493166019,0.0024515405,0.0068153045,0.17222409,0.0016320295,0.0791328666,0.2485399254,-0.0045113119,0.0041434255,South Region,,2023-01-15 14:45:07
2015-08-01,20219111.0,55836.0,,,,8.0,64.8,189023.0,5.4,5572.0,908519.9,2015-08-01,2015-08-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,195600,-0.013361346,0.0991114469,216700.0,0.0046295853,0.1116980522,122.0,-0.0059410152,0.0751257196,133.0,0.0129646534,0.1043591658,30262,-0.1086565933,0.0813263775,21340.0,-0.0369601516,0.1552620182,35934.0,-0.0235060735,0.0324378681,128879.0,-0.0158076809,-0.0574059446,4.3,0.4,-0.6,71.0,0.0,-3.0,0.9664537022,-2.63967e-05,0.0030463744,0.150452713,0.0011493051,0.0010565863,0.1666757191,-0.0054523613,0.0578830797,0.2664780302,0.0178833588,0.0368916516,South Region,,2023-01-15 14:45:07
2015-09-01,20219111.0,55836.0,,,,8.0,64.8,190300.0,5.3,5796.0,908519.9,2015-09-01,2015-09-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,195100,-0.0027277808,0.0852543411,220800.0,0.0190800379,0.119898212,122.0,0.007545632,0.0817265081,134.0,0.0120052607,0.1025891346,29832,-0.0142092393,0.0973295078,20341.0,-0.0468134958,0.1366862252,34505.0,-0.0397673513,0.0001449275,126981.0,-0.014726992,-0.0749140343,4.3,0.0,-0.7,70.0,-1.0,-8.0,0.9658858297,-0.0005678725,0.0040278717,0.1462858675,-0.0041668454,0.0030871623,0.1695765508,0.0029008317,0.042631394,0.2627577093,-0.003720321,0.0335355882,South Region,,2023-01-15 14:45:07
2015-10-01,20219111.0,55836.0,,,,8.0,64.8,191678.0,5.3,5647.0,908519.9,2015-10-01,2015-10-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,192900,-0.0114214747,0.0908541514,226000.0,0.0235689532,0.1303721918,123.0,-0.0002860849,0.0758130373,138.0,0.0271568096,0.1165058832,28438,-0.0466005096,-0.007191733,20098.0,-0.0117519792,0.0573442761,36515.0,0.0583751196,-0.0107017069,127825.0,0.0067180166,-0.0723807865,4.5,0.2,-0.3,71.0,0.0,-7.0,0.9649030026,-0.0009780931,0.0043110284,0.1421337647,-0.0041717201,0.0039547394,0.171828672,0.0022401013,0.0284459189,0.2709273779,0.0082478973,0.0452854416,South Region,,2023-01-15 14:45:07
2015-11-01,20219111.0,55836.0,,,,8.0,64.8,192959.0,5.2,4965.0,908519.9,2015-11-01,2015-11-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,193300,0.0080189077,0.0972342076,229200.0,0.0202654985,0.1453106052,124.0,0.0064449771,0.0956376001,141.0,0.0266747355,0.1227874721,24310,-0.1728479075,0.020913825,17905.0,-0.1333075173,0.0959784538,33053.0,-0.1208373231,0.0717574578,132231.0,0.0075433744,-0.0599446905,5.4,0.9,-0.5,70.0,-1.0,-10.0,0.9645344515,-0.0003075491,0.0049566698,0.1417112299,-0.0008882937,0.0037135817,0.1483691419,-0.0189794763,0.0264749693,0.2606745847,-0.004865367,0.0375037163,South Region,,2023-01-15 14:45:07
2015-12-01,20219111.0,55836.0,,,,8.0,64.8,194452.0,5.1,5456.0,908519.9,2015-12-01,2015-12-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,200200,0.0354352633,0.0924095091,225100.0,-0.0178865665,0.1553466805,126.0,0.0171288571,0.0804574589,141.0,-0.0001677434,0.1462042811,30448,0.2524371684,0.0052494305,17735.0,-0.0094945546,0.0869032298,29056.0,-0.1210333666,-0.0053402711,128172.0,-0.0308501951,-0.0630633265,4.2,-1.2,-0.3,71.0,1.0,-10.0,0.9648815957,0.0003470615,0.0050560262,0.1422096689,0.0005042681,0.0066819196,0.1349280654,-0.0134175173,0.018187446,0.2267886597,-0.0338543825,0.0344019858,South Region,,2023-01-15 14:45:07
2016-01-01,20627237.0,57779.0,,,,8.1,64.3,195937.0,5.1,5268.0,953352.5,2016-01-01,2016-01-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,195100,-0.0255833608,0.1185010275,238800.0,0.0605495122,0.1247187059,127.0,-0.0043031818,0.1040652095,146.0,0.0368243387,0.125839577,21893,-0.2807582378,-0.0082446206,17492.0,-0.0134792172,0.0006864989,41652.0,0.4338531447,-0.0009833785,136475.0,0.0651042276,-0.0460696462,6.2,2.0,-0.3,75.0,4.0,-11.0,0.962303472,-0.00259379,0.0042795454,0.1341524688,-0.0080992477,-0.0006153681,0.1703681993,0.0353990657,0.0115044581,0.2666638496,0.0398205402,0.02576008,South Region,,2023-01-15 14:45:07
2016-02-01,20627237.0,57779.0,,,,8.1,64.3,197469.0,5.0,5560.0,953352.5,2016-02-01,2016-02-29,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,196300,0.0063070038,0.1061932767,237800.0,-0.0042005605,0.1037658993,126.0,-0.0012953956,0.0956525544,145.0,-0.0050843244,0.1073493792,24807,0.1330501507,-0.0128531635,20019.0,0.1444660416,0.076927215,42555.0,0.0216551029,0.1055831233,142510.0,0.044174647,-0.0202468117,5.7,-0.5,-0.1,78.0,3.0,-7.0,0.9631397128,0.0008469606,0.0047371819,0.1366146652,0.0024683238,0.002989516,0.1804364606,0.010075751,0.0318681749,0.2923977916,0.025740344,0.0316488412,South Region,,2023-01-15 14:45:07
2016-03-01,20627237.0,57779.0,,,,8.1,64.3,198600.0,5.0,6403.0,953352.5,2016-03-01,2016-03-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,202800,0.0329360028,0.0806605039,238300.0,0.0022534631,0.1070586994,128.0,0.0311112899,0.0781792184,144.0,-0.0103210155,0.0945925066,32345,0.3036556366,-0.0223666314,24451.0,0.2212066727,0.057981048,43577.0,0.0237513508,0.0172985339,143506.0,0.0066711094,-0.0168667105,4.4,-1.3,0.0,71.0,-7.0,-10.0,0.9655108497,0.0023865914,0.004497014,0.1365898902,-2.7501e-06,0.0039920362,0.1911488021,0.0107692995,0.0217075547,0.2767710714,-0.0155511581,0.0235956202,South Region,,2023-01-15 14:45:07
2016-04-01,20627237.0,57779.0,,,,8.1,64.3,199822.0,4.9,6144.0,953352.5,2016-04-01,2016-04-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,208200,0.0266961752,0.0884386427,240200.0,0.008029542,0.1104472278,130.0,0.0187867065,0.0839702647,145.0,0.0053261135,0.1060855603,33320,0.0301756122,-0.0234752792,25273.0,0.0336182569,0.0263564003,41620.0,-0.0448213343,0.0251231527,142927.0,-0.0039860905,-0.0016903101,4.3,-0.1,0.1,67.0,-4.0,-9.0,0.9656862702,0.0001754206,0.0040653733,0.1359543818,-0.0006397315,-0.0017613945,0.1794762361,-0.0116818904,0.0150411978,0.2609417671,-0.0158547119,0.0180609371,South Region,,2023-01-15 14:45:07
2016-05-01,20627237.0,57779.0,,,,8.1,64.3,200934.0,4.9,6863.0,953352.5,2016-05-01,2016-05-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,215500,0.0353836504,0.0762979908,240100.0,-0.0003839909,0.1088570377,132.0,0.018702738,0.0816297784,144.0,-0.003836045,0.1076022822,34282,0.0289950774,0.0232211079,24721.0,-0.0218414909,0.0731463796,39521.0,-0.0504096687,0.0337152124,140373.0,-0.0178280309,0.0008127821,4.1,-0.2,-0.1,66.0,-1.0,-8.0,0.9668334231,0.0011411062,0.0027530999,0.1402193571,0.0042486523,-0.0014055235,0.1673897402,-0.0120940306,0.0105655792,0.2633231967,0.0023271048,0.0145155503,South Region,,2023-01-15 14:45:07
2016-06-01,20627237.0,57779.0,,,,8.1,64.3,202243.0,4.9,7008.0,953352.5,2016-06-01,2016-06-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,218100,0.0142606127,0.0914923728,239400.0,-0.000683218,0.1131231454,132.0,0.00366394,0.0906327703,144.0,0.0001752867,0.108212303,38134,0.0504944767,-0.0116372496,25015.0,-0.0375884888,0.0030876574,40434.0,-0.0255693457,-0.0084602369,144992.0,-0.0212237403,0.0089277637,3.8,-0.3,0.1,67.0,1.0,-5.0,0.9676547259,0.001084687,0.0025751535,0.1375413017,0.0001346187,-0.0080150314,0.1794374862,-0.0010318123,0.0020234064,0.2621927678,-0.0038668304,0.0107173186,South Region,,2023-01-15 14:45:07
2016-07-01,20627237.0,57779.0,299999.0,136796.0,81.0,8.1,64.3,203540.0,4.9,6255.0,953352.5,2016-07-01,2016-07-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,214600,-0.0160436425,0.0918502302,234000.0,-0.0225054799,0.0935423903,132.0,-0.0022071739,0.0947597802,141.0,-0.017086626,0.0850388644,33566,-0.1198111971,-0.0942306654,22845.0,-0.0867479512,-0.0519566751,37494.0,-0.0727340176,-0.0543519383,142384.0,-0.0180955533,0.0141382773,4.2,0.4,0.4,66.0,-1.0,-4.0,0.9679178352,0.0002643492,0.0012885339,0.140052434,0.002514739,-0.0099286767,0.1672097989,-0.0122078884,-0.0105265098,0.2669014495,0.004715166,0.0163498126,South Region,,2023-01-15 14:45:07
2016-08-01,20627237.0,57779.0,299900.0,134969.0,84.0,8.1,64.3,204833.0,4.9,7403.0,953352.5,2016-08-01,2016-08-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,216900,0.010774554,0.1190469618,233000.0,-0.004459624,0.0820207352,132.0,-0.0029849703,0.0974514004,142.0,0.0083499149,0.0806238838,34990,0.0424859969,0.0604637066,24380.0,0.0672386622,0.0527224837,39911.0,0.0644920385,0.0309190474,139842.0,-0.017818639,0.0128414054,4.0,-0.2,-0.2,66.0,0.0,-5.0,0.9678893295,-3.14592e-05,0.0014176045,0.1389825664,-0.001078213,-0.0106461652,0.1751190629,0.0079033921,0.0030239511,0.2686032923,0.0016947241,0.0019657144,South Region,,2023-01-15 14:45:07
2016-09-01,20627237.0,57779.0,299950.0,133862.0,84.0,8.1,64.3,205993.0,4.9,6305.0,953352.5,2016-09-01,2016-09-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,214600,-0.0105259004,0.1062578638,239200.0,0.0264698533,0.090190936,134.0,0.0009622007,0.0889673888,146.0,0.0236159356,0.091063115,32096,-0.0827355606,-0.0149464445,21386.0,-0.1228055783,-0.0319134489,37781.0,-0.0533687455,0.0107817433,139376.0,-0.0033608398,0.0240780608,4.3,0.3,0.1,67.0,1.0,-3.0,0.967037492,-0.0008481921,0.0012506463,0.1354997507,-0.0034788437,-0.0097293565,0.1621226036,-0.0129914504,-0.0122137251,0.265248163,-0.0033551293,4.647e-07,South Region,,2023-01-15 14:45:07
2016-10-01,20627237.0,57779.0,300000.0,136171.0,85.0,8.1,64.3,207142.0,4.9,5589.0,953352.5,2016-10-01,2016-10-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,213200,-0.0068660177,0.1133195628,240300.0,0.0048247402,0.0701129052,134.0,0.0034546045,0.0923836364,148.0,0.0164353906,0.081009922,28453,-0.1133651179,-0.0825460291,21041.0,-0.0159940139,-0.0360987677,35949.0,-0.0483388484,-0.0991354467,137940.0,-0.0100544707,0.0029301206,4.8,0.5,0.4,67.0,0.0,-3.0,0.9661049444,-0.000937423,0.0011954195,0.1326397919,-0.0028499092,-0.009558641,0.1697114688,0.0075481428,-0.0072372796,0.2673426992,0.0020524055,-0.0058293352,South Region,,2023-01-15 14:45:07
2016-11-01,20627237.0,57779.0,300000.0,139429.0,85.0,8.1,64.3,208485.0,4.8,5245.0,953352.5,2016-11-01,2016-11-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,213000,-0.000907447,0.0996927212,246100.0,0.0238544528,0.0703848739,136.0,0.005050807,0.0898128869,151.0,0.0181399783,0.070722594,27946,-0.0178533774,0.0918965383,21109.0,0.003184108,0.1095400788,36694.0,0.0207238032,0.0412894804,137257.0,-0.0049802819,-0.0124045733,4.9,0.1,-0.5,67.0,0.0,-2.0,0.965636057,-0.0004695764,0.0010356484,0.1263508194,-0.0062843109,-0.0141899323,0.1785846988,0.0088709019,0.0219014111,0.286567973,0.0192252738,0.0187642871,South Region,,2023-01-15 14:45:07
2016-12-01,20627237.0,57779.0,300000.0,139922.0,86.0,8.1,64.3,209912.0,4.8,5884.0,953352.5,2016-12-01,2016-12-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,220200,0.0338804356,0.0957942265,241600.0,-0.0181943391,0.0713362912,138.0,0.0154967906,0.0862697905,150.0,-0.006674496,0.0646530628,31411,0.1239891219,-0.0241697474,18990.0,-0.1003837226,0.0133945248,30717.0,-0.1629561,-0.00669383,133018.0,-0.0311024999,-0.0158988511,4.2,-0.7,0.0,66.0,-1.0,-4.0,0.9649514119,-0.0006857295,1.65752e-05,0.1188118812,-0.0075389382,-0.0218572915,0.1529191538,-0.0256252201,0.006722227,0.2748371553,-0.0117073907,0.0423746376,South Region,,2023-01-15 14:45:07
2017-01-01,20977089.0,58674.0,306450.0,141540.0,87.0,8.5,64.1,211228.0,4.7,6041.0,1003144.0,2017-01-01,2017-01-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,211800,-0.0382679065,0.0823409708,255000.0,0.0554280191,0.0675878656,137.0,-0.0055792758,0.0842712032,154.0,0.0262153231,0.0540262394,24174,-0.2302744698,0.0442332613,21034.0,0.1076939281,0.124572284,44884.0,0.461305551,0.0100137267,139480.0,0.048895306,-0.033543282,5.8,1.6,-0.4,66.0,0.0,-8.0,0.9629008458,-0.0020521676,0.0006810799,0.1161578555,-0.0026411001,-0.016109963,0.211284772,0.0583196199,0.0297588679,0.3108444484,0.0359893972,0.0376274857,South Region,,2023-01-15 14:45:07
2017-02-01,20977089.0,58674.0,309950.0,144288.0,83.0,8.5,64.1,212364.0,4.6,6105.0,1003144.0,2017-02-01,2017-02-28,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,217300,0.0266318679,0.1055771843,252800.0,-0.008566846,0.0631556897,138.0,0.0127723634,0.1008418537,154.0,-0.0020389952,0.0573604987,26303,0.0877548488,0.0080481355,22750.0,0.081530782,0.0621410897,42029.0,-0.0637127136,-0.0730055802,141620.0,0.0151389168,-0.0618334062,5.4,-0.4,-0.4,69.0,3.0,-8.0,0.9625082759,-0.0004159922,-0.0006283853,0.1124586549,-0.0037069296,-0.0223667772,0.2099844655,-0.0012579006,0.0172833777,0.3331212896,0.0223114649,0.0372252008,South Region,,2023-01-15 14:45:07
2017-03-01,20977089.0,58674.0,315000.0,143572.0,74.0,8.5,64.1,213418.0,4.5,7840.0,1003144.0,2017-03-01,2017-03-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,224300,0.0320358973,0.107015162,253500.0,0.0026493769,0.0657169906,140.0,0.022234441,0.0923535311,153.0,-0.0044067943,0.0644267416,37355,0.4201262165,0.0946520147,28605.0,0.2573626374,0.0993889081,47471.0,0.1294014085,0.0298290524,141427.0,-0.0014685636,-0.0690815023,3.8,-1.6,-0.7,63.0,-6.0,-7.0,0.964469621,0.0019597046,-0.0009340175,0.1127559898,0.0002635932,-0.0217202006,0.2372814243,0.0273191975,0.0093881633,0.3233669998,-0.0097305135,0.0453493779,South Region,,2023-01-15 14:45:07
2017-04-01,20977089.0,58674.0,319900.0,141605.0,75.0,8.5,64.1,214778.0,4.4,6980.0,1003144.0,2017-04-01,2017-04-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,226400,0.0095343087,0.0859855021,251400.0,-0.0081693985,0.0489975328,140.0,0.0099242987,0.0815834228,151.0,-0.0132341516,0.0448513128,34354,-0.0803373042,-0.027432551,26936.0,-0.0583464429,0.0046247949,41724.0,-0.1210633861,-0.047484248,139343.0,-0.0147355173,-0.0772108979,4.1,0.3,-0.2,58.0,-5.0,-8.0,0.9655684359,0.0010988149,5.10208e-05,0.1217325493,0.0089765595,-0.0116083334,0.1899485442,-0.0473328801,-0.0042012021,0.3149698639,-0.0083971359,0.0528161177,South Region,,2023-01-15 14:45:07
