fred.date,fred.total_population,fred.median_household_income,fred.median_list_price,fred.median_inventory,fred.median_days_on_market,fred.rental_vacancy_rate,fred.home_ownership_rate,fred.home_value_index,fred.unemployment_rate,fred.building_permits_housing_units,fred.gdp,redfin.period_begin,redfin.period_end,redfin.period_duration,redfin.region_type,redfin.region_type_id,redfin.table_id,redfin.is_seasonally_adjusted,redfin.region,redfin.city,redfin.state,redfin.state_code,redfin.property_type,redfin.property_type_id,redfin.median_sale_price,redfin.median_sale_price_mom,redfin.median_sale_price_yoy,redfin.median_list_price,redfin.median_list_price_mom,redfin.median_list_price_yoy,redfin.median_ppsf,redfin.median_ppsf_mom,redfin.median_ppsf_yoy,redfin.median_list_ppsf,redfin.median_list_ppsf_mom,redfin.median_list_ppsf_yoy,redfin.homes_sold,redfin.homes_sold_mom,redfin.homes_sold_yoy,redfin.pending_sales,redfin.pending_sales_mom,redfin.pending_sales_yoy,redfin.new_listings,redfin.new_listings_mom,redfin.new_listings_yoy,redfin.inventory,redfin.inventory_mom,redfin.inventory_yoy,redfin.months_of_supply,redfin.months_of_supply_mom,redfin.months_of_supply_yoy,redfin.median_dom,redfin.median_dom_mom,redfin.median_dom_yoy,redfin.avg_sale_to_list,redfin.avg_sale_to_list_mom,redfin.avg_sale_to_list_yoy,redfin.sold_above_list,redfin.sold_above_list_mom,redfin.sold_above_list_yoy,redfin.price_drops,redfin.price_drops_mom,redfin.price_drops_yoy,redfin.off_market_in_two_weeks,redfin.off_market_in_two_weeks_mom,redfin.off_market_in_two_weeks_yoy,redfin.parent_metro_region,redfin.parent_metro_region_metro_code,redfin.last_updated
2020-09-01,3962031,54921,230995,8663,55,8.4,71,142352,5.8,1132,190063.6,2020-09-01,2020-09-30,30,state,4,23,f,Oklahoma,,Oklahoma,OK,All Residential,-1,201100,-0.0199132077,0.1579144883,202100,0.0019463749,0.1180485221,110,0.0044479252,0.1176050519,112,0.0049737631,0.0884221421,4691,-0.0206680585,0.2761153428,3928,-0.0722720831,0.3605819189,4519,-0.0512282175,0.1677002584,7288,-0.051905815,-0.35021398,1.6,0,-1.5,23,-1,-12,0.9855405385,7.58E-05,0.0105171313,0.2997228736,0.0084911408,0.0796467038,0.2055433589,-0.0111861844,-0.0187790376,0.5602549901,0.0016689144,0.1292898394,South Region,,2023-01-15 14:45:07
2020-09-01,5130729,63159,290400,16859,65,9.7,73.6,205824,5.9,3338,245359.5,2020-09-01,2020-09-30,30,state,4,30,f,South Carolina,,South Carolina,SC,All Residential,-1,284700,0.0105169203,0.1574249728,289000,0.0203462111,0.116066082,147,0.0079823394,0.1160186289,153,0.0029988685,0.1011452814,7677,0.0119957817,0.3342022941,4600,0.0633379565,0.4710585225,7622,-0.0180365885,0.2777870914,22779,-0.0333545512,-0.1149661978,3,-0.1,-1.5,72,-7,-8,0.9825698039,0.0007506293,0.0047923977,0.1910902696,0.0135263361,0.0397173117,0.1077747048,-0.0041285416,-0.0501241219,0.1509762957,-0.0043883688,0.0014785044,South Region,,2023-01-15 14:45:07
2020-09-01,6920119,57542,324950,13648,44,8,70,210360,6.9,2971,379007.1,2020-09-01,2020-09-30,30,state,4,34,f,Tennessee,,Tennessee,TN,All Residential,-1,281800,-0.0044864336,0.1477223153,288300,0.0103518463,0.122354522,144,0.0132665038,0.1030071827,150,0.0103309781,0.1062725024,9791,0.0091733663,0.1807766522,7573,-0.0547928108,0.2155698234,9236,-0.0605228359,0.0288515094,19230,-0.0378264785,-0.258359366,2,-0.1,-1.1,48,-1,-9,0.9894429181,0.0018809883,0.0098112516,0.2808701869,0.0135026338,0.0867071382,0.1459178367,-0.0074395134,-0.0324924375,0.2892279492,-0.0274074669,0.0937890372,South Region,,2023-01-15 14:45:07
2020-09-01,29217653,71599,309975,65892,58,8.6,66.5,223633,7.7,14268,1789933.4,2020-09-01,2020-09-30,30,state,4,36,f,Texas,,Texas,TX,All Residential,-1,276900,0.0001509073,0.1008720489,284200,0.0144646683,0.0966612396,135,0.0047236001,0.0727140665,141,0.0108038122,0.0870906327,33391,-0.0276354106,0.2971912513,27106,-0.0866635218,0.2741973394,32521,-0.0747410948,0.0904670892,66364,-0.0417027667,-0.2811447264,2,0,-1.6,34,0,-11,0.9831902818,0.0064389678,0.0062289195,0.2317989878,0.0115310786,0.080406268,0.2154933398,-0.0120813151,-0.0706341096,0.3715145393,-0.0339478068,0.088470143,South Region,,2023-01-15 14:45:07
2020-10-01,5024803,57243,250000,12157,65,13.6,74.8,162250,5.3,1539,230892.1,2020-10-01,2020-10-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,223500,-0.0165519201,0.132538798,228700,-0.0143896877,0.0704059358,114,-0.0079670422,0.096318145,117,-0.0032569864,0.0826212989,6484,0.0068322981,0.2918908149,4314,0.0251901141,0.4162836507,5644,0.0073175085,0.1278976819,15173,-0.0433165195,-0.1738538604,2.3,-0.2,-1.4,61,0,-12,0.9826563201,-0.0018107172,0.0118500142,0.2416718075,-0.0089493105,0.0832737203,0.0712449746,0.0049145837,-0.0223518891,0.1676570172,-0.0008209616,0.0205650961,South Region,,2023-01-15 14:45:07
2020-10-01,7177986,70220,399900,11778,36,5.5,68.7,292186,6.7,4101,382072.3,2020-10-01,2020-10-31,30,state,4,5,f,Arizona,,Arizona,AZ,All Residential,-1,332400,0.0212202071,0.1793296463,330300,-0.0010911329,0.1200816506,185,0.0224104008,0.1548104534,190,0.0066697618,0.1362781485,13061,0.0430442421,0.2256944444,11798,0.0510467706,0.36,13800,0.0200310444,0.1337495892,21538,0.0109363999,-0.200638361,1.6,-0.1,-0.9,37,-1,-10,0.9953348802,0.0004733219,0.0105585564,0.3391011408,0.0104795149,0.1560118015,0.1618534683,0.021276139,-0.0507727194,0.3057814738,-0.0093600962,0.0600146923,West Region,,2023-01-15 14:45:07
2020-10-01,3012232,53148,207900,7046,67,8.4,68.8,142219,5.4,830,133969.1,2020-10-01,2020-10-31,30,state,4,7,f,Arkansas,,Arkansas,AR,All Residential,-1,194100,-0.0110887676,0.1091229245,201400,0.0212579122,0.1353746364,109,-0.0066160633,0.0932035871,112,0.0066258513,0.1090125783,3147,-0.0144065142,0.257793765,2404,0.0190758796,0.4578532444,3063,-0.0106589147,0.1340244354,7634,-0.0288767332,-0.1916560779,2.4,-0.1,-1.4,56,-5,-16,0.9821385298,0.0020362076,0.010610326,0.1963775024,0.0006368196,0.0796708677,0.081870579,0.0007104212,-0.0356643638,0.2152894792,0.0242349623,0.0603946538,South Region,,2023-01-15 14:45:07
2020-10-01,39499738,81278,719000,47917,44,4,55.9,592316,9.5,6230,3020173.4,2020-10-01,2020-10-31,30,state,4,9,f,California,,California,CA,All Residential,-1,653100,0.0095294706,0.1325574532,667000,0.0082736493,0.1420606114,405,0.0129276918,0.0988506571,410,0.0043295006,0.1164392983,39839,0.0051216066,0.1763021141,37152,0.0044338704,0.2896417662,43875,0.0070233423,0.2497863613,67652,-0.0003694017,-0.2277874167,1.7,0,-0.9,29,-1,-15,1.008753722,0.0028048632,0.0151380688,0.4805090489,0.0239544016,0.1644880261,0.1833353042,0.0074853109,-0.061916271,0.4289242582,-0.0014219301,0.1444377123,West Region,,2023-01-15 14:45:07
2020-10-01,21569932,60460,344900,93828,73,7.3,68.7,261381,7.2,11596,1116726.8,2020-10-01,2020-10-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,295600,0.0104395549,0.1604681728,309400,0.0107795223,0.096771922,176,0.0141140917,0.1256005309,187,0.0053875795,0.0918864765,41914,0.0482693077,0.2734785647,33337,0.0497858672,0.354887218,45781,0.0514216159,0.0490364565,105985,-0.0154302064,-0.2075117582,2.5,-0.2,-1.6,47,-2,-13,0.9747101956,0.0010701387,0.0062911421,0.1603282913,0.0057164465,0.0455408213,0.163900552,0.0089482082,-0.0367469876,0.3886221154,0.0051775952,0.0745693633,South Region,,2023-01-15 14:45:07
2020-10-01,10725800,62033,319900,26674,58,7.1,67.3,221732,5.6,4642,625425.7,2020-10-01,2020-10-31,30,state,4,21,f,Georgia,,Georgia,GA,All Residential,-1,282400,0.0153248114,0.1897859859,281700,-0.0099751044,0.1184887427,135,0.0175284433,0.1328050954,141,0.0131424198,0.126065922,15614,-0.012334746,0.2161383285,12560,-0.0197455709,0.2937783272,15490,0.0005167291,0.0438708808,30520,-0.0343911159,-0.3279901356,2,0,-1.5,34,-4,-15,0.9872557522,0.0009971881,0.0122955305,0.280325349,0.0136418144,0.1042212911,0.1563237221,-0.0045267224,-0.0483178139,0.4009833489,0.0080717609,0.1003962669,South Region,,2023-01-15 14:45:07
2020-10-01,4651203,53576,250000,11002,82,8,69.1,178151,8,1442,232527.8,2020-10-01,2020-10-31,30,state,4,39,f,Louisiana,,Louisiana,LA,All Residential,-1,240500,0.0412509166,0.135387725,254000,0.0321812341,0.132604149,140,0.0256802702,0.0950979659,146,0.0323941323,0.1118939236,3485,-0.0276227679,0.1281968275,2461,-0.0195219124,0.2040117417,2375,0.0038038884,0.0193133047,6386,-0.0132880099,-0.1963251951,1.8,0,-0.8,49,2,-14,0.978281581,2.14E-06,0.007820895,0.1606886657,-0.0008626736,0.0522393294,0.1381146257,-0.0065083656,-0.0437378787,0.4356849601,0.0275793023,0.0823023339,South Region,,2023-01-15 14:45:07
2020-10-01,2956870,47242,228390,6087,79,8.6,74.2,135088,6.8,643,115123.4,2020-10-01,2020-10-31,30,state,4,51,f,Mississippi,,Mississippi,MS,All Residential,-1,210800,0.0145329478,0.19446079,217400,0.0303298299,0.1714535646,109,0.0043690517,0.1223843998,115,0.0086248816,0.1258695504,1541,0.0052185258,0.1603915663,890,-0.0055865922,0.2412831241,1383,0,0.0613967767,4565,-0.0350877193,-0.2024807827,3,-0.1,-1.3,82,1,-10,0.9787953493,0.0007688512,0.0121010629,0.1927319922,0.0087789589,0.0662259681,0.0008762322,0.0004534886,-0.0006960948,0.0545356711,-0.0078819773,0.0030490962,South Region,,2023-01-15 14:45:07
2020-10-01,3114071,64020,355000,9940,45,5.2,61.2,315020,12.1,1102,172562.6,2020-10-01,2020-10-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,343700,4.91E-05,0.1258125875,347100,0.0033834069,0.1151144517,190,9.61E-05,0.0981908248,196,0.0004868799,0.1011803323,5371,-0.017200366,0.1154724818,4661,-0.0160439096,0.2634860396,5552,-0.0809468631,0.1193548387,12046,-0.0442716598,-0.2122163364,2.2,-0.1,-1,44,0,-14,0.9873259046,-0.0007451338,0.0060710262,0.2453919196,0.0007441611,0.0867210992,0.1768221816,-0.0088331659,-0.0776412282,0.2981811761,-0.0214830594,0.0713504167,West Region,,2023-01-15 14:45:07
2020-10-01,2117566,53283,280000,4939,69,6.5,70.3,220719,8.4,409,98790,2020-10-01,2020-10-31,30,state,4,14,f,New Mexico,,New Mexico,NM,All Residential,-1,348200,0.0145356821,0.2150456984,320100,-0.0801599752,0.1662433631,173,0.0092202421,0.1548009506,184,-0.05674361,0.1312741693,806,-0.0242130751,0.2380952381,533,-0.0326678766,0.4444444444,798,-0.0303766707,0.1787296898,2912,-0.0312707917,-0.0068212824,3.6,0,-0.9,68,-6,-18,0.9855039009,0.0307453002,0.0079190342,0.1079404467,0.0038242239,0.0526409075,0.040521978,-0.0023921936,-0.0283729742,0.141252988,0.0265862638,0.0509746081,West Region,,2023-01-15 14:45:07
2020-10-01,10457177,63252,348000,22054,58,5.8,68.7,224000,5.8,5059,598915.9,2020-10-01,2020-10-31,30,state,4,18,f,North Carolina,,North Carolina,NC,All Residential,-1,276200,0.0086401867,0.1421044066,281700,0.0056267224,0.1137840741,141,0.0101991763,0.1118700437,146,0.012323398,0.096387214,14947,0.0156972003,0.219864523,8265,0.0302916978,0.4025114543,15014,0.020319402,0.1321921424,33751,-0.0193509022,-0.1948135601,2.3,0,-1.1,51,-2,-13,0.9908220022,0.0011601951,0.0134486811,0.3470930622,0.0126271747,0.1188224346,0.0990192883,0.00351416,-0.0680489656,0.2183008801,0.0061913801,0.0496902955,South Region,,2023-01-15 14:45:07
2020-10-01,3962031,54921,229500,8495,53,8.4,71,143480,5.4,1142,190063.6,2020-10-01,2020-10-31,30,state,4,23,f,Oklahoma,,Oklahoma,OK,All Residential,-1,204400,0.0160365416,0.1827414335,197600,-0.0227478345,0.0782159616,111,0.0124061137,0.1235212357,111,-0.0085626935,0.0708104626,4601,-0.0189765458,0.227588047,3663,-0.0677017053,0.3402854007,4310,-0.045615589,0.04383628,7064,-0.0307354555,-0.3666278131,1.5,-0.1,-1.5,24,1,-17,0.9843732646,-0.0012091378,0.0110897139,0.2947185394,-0.0050682409,0.0748679525,0.218997735,0.013454376,0.005602236,0.5618852776,0.0012581075,0.1356267543,South Region,,2023-01-15 14:45:07
2020-10-01,5130729,63159,288262,16176,64,9.7,73.6,207589,5.3,3491,245359.5,2020-10-01,2020-10-31,30,state,4,30,f,South Carolina,,South Carolina,SC,All Residential,-1,286700,0.0078072571,0.1585766897,288300,-0.0030313384,0.1027826364,147,0.0022270095,0.115493766,155,0.0106681681,0.0814428986,7725,0.0055975007,0.375534188,4451,-0.0326016083,0.4446608244,7461,-0.0211230648,0.1002801947,22235,-0.0244812004,-0.1367060103,2.9,-0.1,-1.7,71,-1,-12,0.9827741158,0.0001841595,0.0083197855,0.1922330097,0.0010067665,0.0563711863,0.1105464358,0.0028379288,-0.0651796086,0.134296201,-0.0166800947,-0.0353098928,South Region,,2023-01-15 14:45:07
2020-10-01,6920119,57542,320000,13086,44,8,70,212126,6.1,3068,379007.1,2020-10-01,2020-10-31,30,state,4,34,f,Tennessee,,Tennessee,TN,All Residential,-1,290000,0.0293900715,0.1656984762,286700,-0.0056832566,0.0947632172,146,0.0216879579,0.1161238502,149,-0.0016551929,0.0956960575,9580,-0.0218501123,0.1626213592,7821,0.0324752475,0.270261491,9249,0.0015159718,0.0250471019,18371,-0.0445704181,-0.2889654372,1.9,-0.1,-1.2,46,-2,-11,0.9891465004,-0.0002912182,0.0112220227,0.2748434238,-0.0059407298,0.0931686665,0.1616134124,0.0156803981,-0.0166967629,0.2956174082,0.0063581403,0.0870824562,South Region,,2023-01-15 14:45:07
2020-10-01,29217653,71599,309000,63239,58,8.6,66.5,225890,7.1,14720,1789933.4,2020-10-01,2020-10-31,30,state,4,36,f,Texas,,Texas,TX,All Residential,-1,280500,0.0128915825,0.117024214,282900,-0.004992428,0.097635561,137,0.0130369126,0.0960616149,143,0.0079652928,0.0981833026,32789,-0.0187341015,0.260291348,28042,0.0339208023,0.3310865334,33247,0.021852717,0.0681767068,63497,-0.0450430127,-0.3000694452,1.9,-0.1,-1.6,35,1,-14,0.9841805096,0.0010062371,0.007375325,0.2393790601,0.0076867063,0.0889389632,0.2118367797,-0.0031966078,-0.0768679018,0.3808030717,0.009644222,0.0884258572,South Region,,2023-01-15 14:45:07
2020-11-01,5024803,57243,249900,11761,67,13.6,74.8,163775,4.8,1254,230892.1,2020-11-01,2020-11-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,225200,0.0061290467,0.115937841,225900,-0.0132940941,0.0949282528,116,0.0146187219,0.1057488563,119,0.0132094258,0.1096729349,5397,-0.1626066718,0.2136271644,3648,-0.1500465983,0.3923664122,4709,-0.1622487102,0.191548583,14459,-0.0409895868,-0.1710239651,2.7,0.4,-1.2,61,0,-13,0.9838980599,0.0010918478,0.0104327852,0.2492125255,0.0066989491,0.0839325615,0.0621758075,-0.0095228063,-0.0092036215,0.1675500109,-0.000793025,0.0232421256,South Region,,2023-01-15 14:45:07
2020-11-01,7177986,70220,393998,11189,42,5.5,68.7,297348,6.5,3437,382072.3,2020-11-01,2020-11-30,30,state,4,5,f,Arizona,,Arizona,AZ,All Residential,-1,330800,-0.0046505175,0.1747263779,330100,-0.0003521492,0.1241037395,186,0.0092553528,0.1587133123,190,0.0020410539,0.136090685,11730,-0.101906439,0.2355171687,10490,-0.1108662485,0.3142069657,10206,-0.2604347826,0.0652332742,19632,-0.0884947535,-0.2404534375,1.7,0.1,-1,36,-1,-11,0.9956276601,0.0002927798,0.0111287194,0.3339300938,-0.005171047,0.1497084801,0.1414527302,-0.0204007381,-0.0433656239,0.2773249917,-0.0284564821,0.054727743,West Region,,2023-01-15 14:45:07
2020-11-01,3012232,53148,200000,6640,71,8.4,68.8,143432,5.2,698,133969.1,2020-11-01,2020-11-30,30,state,4,7,f,Arkansas,,Arkansas,AR,All Residential,-1,200600,0.0326929479,0.1060669522,195800,-0.0267662493,0.1103162215,109,0.0201552274,0.0984803425,113,0.006951672,0.1021013238,2849,-0.0909380983,0.3586075346,2118,-0.1163954944,0.5303468208,2388,-0.2190974493,0.1469740634,7061,-0.0714097843,-0.2207261892,2.5,0.1,-1.8,52,-3,-19,0.9820008986,-0.0002443748,0.0107254417,0.2014742015,0.0046011957,0.0765338104,0.0657130718,-0.0164805105,-0.0129758146,0.1932857648,-0.0223557247,0.0111774767,South Region,,2023-01-15 14:45:07
2020-11-01,39499738,81278,710450,44648,49,4,55.9,599927,9.2,4654,3020173.4,2020-11-01,2020-11-30,30,state,4,9,f,California,,California,CA,All Residential,-1,653600,0.0007559654,0.135382941,630600,-0.0544835823,0.1431847517,377,0.0144429492,0.1169887255,375,-0.0856674454,0.0812991616,35455,-0.1099759012,0.2216594308,37385,0.0063257066,0.5518243327,35787,-0.1843046977,0.4283376572,59790,-0.1160686566,-0.2256786158,1.7,0,-1,28,-1,-16,1.009663799,0.0009079471,0.0163959191,0.4907629389,0.0102177035,0.1731762805,0.1530356247,-0.0303294941,-0.0430636294,0.4729992832,0.044055472,0.2172048572,West Region,,2023-01-15 14:45:07
2020-11-01,21569932,60460,344450,91678,72,7.3,68.7,263961,6.7,9439,1116726.8,2020-11-01,2020-11-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,297500,0.0066076531,0.1480112348,306200,-0.010306559,0.0863361371,178,0.0090519176,0.1273749589,189,0.0121008723,0.0933816487,37624,-0.1023952667,0.2362489321,29704,-0.1090047393,0.3117823706,37995,-0.1701068082,0.0149321509,102065,-0.0370408808,-0.234711475,2.7,0.2,-1.7,42,-5,-15,0.9760587743,0.0013480516,0.0066492359,0.1623963428,0.0020518442,0.0457504862,0.1475922206,-0.0162990531,-0.0226735103,0.3663933953,-0.0222117434,0.0694827514,South Region,,2023-01-15 14:45:07
2020-11-01,10725800,62033,318008,24805,62,7.1,67.3,224256,5.3,3885,625425.7,2020-11-01,2020-11-30,30,state,4,21,f,Georgia,,Georgia,GA,All Residential,-1,278100,-0.0151329219,0.1661646369,274700,-0.0250560246,0.1145875251,134,0.0022844957,0.1473040116,138,-0.0221076307,0.1201498937,13417,-0.1404318022,0.2025634131,10920,-0.1303655332,0.3609172483,11800,-0.2375783421,0.0640216411,27854,-0.085674895,-0.3533153789,2.1,0.1,-1.8,33,-1,-18,0.9869956528,-0.0002584672,0.0110237904,0.2803905493,-2.46E-05,0.1036405269,0.1303223953,-0.0262886866,-0.0343553535,0.3891869207,-0.0120686246,0.0899803306,South Region,,2023-01-15 14:45:07
2020-11-01,4651203,53576,250000,10569,85,8,69.1,179150,7.4,1247,232527.8,2020-11-01,2020-11-30,30,state,4,39,f,Louisiana,,Louisiana,LA,All Residential,-1,238200,-0.0096883865,0.1123260414,250100,-0.0151340402,0.0939708915,137,-0.0115314336,0.0631110908,141,-0.0370760855,0.0923045119,3208,-0.0794835007,0.2914653784,2233,-0.0926452662,0.3615853659,2203,-0.0724210526,0.1456058242,6256,-0.020357031,-0.2026510324,2,0.2,-1.2,49,0,-13,0.9789114726,0.0006298916,0.0094257525,0.1536783042,-0.0070103615,0.0337105104,0.1240409207,-0.014073705,-0.014628465,0.4194199111,-0.0162650491,0.0878059855,South Region,,2023-01-15 14:45:07
2020-11-01,2956870,47242,224500,5847,81,8.6,74.2,136100,6.8,583,115123.4,2020-11-01,2020-11-30,30,state,4,51,f,Mississippi,,Mississippi,MS,All Residential,-1,215400,0.0221483826,0.202448577,212100,-0.0242728494,0.1077595112,110,0.0156031714,0.1357937901,113,-0.0197136676,0.0842017911,1356,-0.1251612903,0.2853080569,824,-0.0772676372,0.4584070796,1105,-0.2056074766,0.1139112903,4380,-0.0474119182,-0.2195295795,3.2,0.2,-2.1,82,-1,-7,0.9815741174,0.0030939279,0.0150460128,0.1895280236,-0.0020848796,0.0625138056,0.0002283105,-0.000641633,-0.0020881542,0.0434017181,-0.0108203042,-0.0097351193,South Region,,2023-01-15 14:45:07
2020-11-01,3114071,64020,350000,9342,51,5.2,61.2,318677,11.2,1088,172562.6,2020-11-01,2020-11-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,344100,0.0008527955,0.1283184589,340400,-0.019210163,0.1114190904,189,0.0071692984,0.1014869174,194,-0.0093139542,0.0746904482,5071,-0.0555038182,0.2667999001,4258,-0.0860699721,0.397440105,4214,-0.2407207207,0.072264631,10679,-0.1119334719,-0.2523279423,2.1,-0.1,-1.5,45,1,-14,0.988187604,0.00085695,0.0080400493,0.2526128969,0.0071295666,0.0894852426,0.1531042232,-0.0240267539,-0.0296304964,0.2968626966,-0.0014259322,0.0986286789,West Region,,2023-01-15 14:45:07
2020-11-01,2117566,53283,279250,4798,75,6.5,70.3,223675,8,376,98790,2020-11-01,2020-11-30,30,state,4,14,f,New Mexico,,New Mexico,NM,All Residential,-1,361000,0.0345337821,0.2672328108,344800,0.0365025013,0.1743136074,187,0.0154332094,0.1410604264,192,0.00407425,0.1203982213,675,-0.1594022416,0.2295081967,399,-0.25,0.3434343434,498,-0.3102493075,0.2028985507,1978,-0.0661000944,-0.0980392157,2.9,0.3,-1.1,72,5,-21,0.9855597228,5.58E-05,0.0106113352,0.117037037,0.008693326,0.0241408622,0.0364004044,-0.0193125323,-0.0324550447,0.1156899008,-0.0404318228,0.0046779099,West Region,,2023-01-15 14:45:07
2020-11-01,10457177,63252,344900,20686,63,5.8,68.7,226264,5.6,4724,598915.9,2020-11-01,2020-11-30,30,state,4,18,f,North Carolina,,North Carolina,NC,All Residential,-1,280300,0.0145113266,0.1391292156,274200,-0.0264281418,0.1071559459,140,0.0097742219,0.1141753574,144,-0.0100065777,0.0973909728,12997,-0.1304609621,0.230893077,7319,-0.1144585602,0.3948923194,10990,-0.2674798374,0.1018648486,31100,-0.0773703572,-0.2156368222,2.4,0.1,-1.4,50,-1,-13,0.9923135766,0.001476315,0.0148825864,0.3530045395,0.0058445743,0.1339497048,0.0796784566,-0.0194671468,-0.0452647969,0.189068068,-0.0293928674,0.0361987526,South Region,,2023-01-15 14:45:07
2020-11-01,3962031,54921,224950,8197,56,8.4,71,144851,5.3,988,190063.6,2020-11-01,2020-11-30,30,state,4,23,f,Oklahoma,,Oklahoma,OK,All Residential,-1,200400,-0.0188829428,0.1670453278,194800,-0.0106145923,0.0842569429,109,0.0019434584,0.12995384,111,-0.0005238608,0.0657845387,3737,-0.1867247008,0.1541074737,3013,-0.1772255598,0.2302980808,3664,-0.1483031148,0.1766217084,6832,-0.0269192423,-0.3482781646,1.8,0.3,-1.4,22,-2,-19,0.9861724092,0.0017880406,0.013382254,0.3031843725,0.0082986271,0.0836043848,0.1816451991,-0.038693784,0.0092708787,0.5196306355,-0.0432995241,0.0930078732,South Region,,2023-01-15 14:45:07
2020-11-01,5130729,63159,286314,15398,64,9.7,73.6,209462,5.1,2826,245359.5,2020-11-01,2020-11-30,30,state,4,30,f,South Carolina,,South Carolina,SC,All Residential,-1,290000,0.0121165627,0.1875522238,289900,0.0056059472,0.1222610295,150,0.0189147668,0.1295246967,156,0.0117546096,0.093839174,6636,-0.1415265201,0.2996474736,3938,-0.1158509205,0.4849170437,6052,-0.1887399464,0.1259534884,21322,-0.040845704,-0.1525437202,3.2,0.3,-1.7,69,-2,-17,0.9840810665,0.0012822034,0.0085142422,0.2062989753,0.0140609417,0.0674427277,0.0899540381,-0.020617262,-0.0469299047,0.1305833381,-0.003730865,-0.0079648557,South Region,,2023-01-15 14:45:07
2020-11-01,6920119,57542,315268,12562,46,8,70,214428,5.7,2696,379007.1,2020-11-01,2020-11-30,30,state,4,34,f,Tennessee,,Tennessee,TN,All Residential,-1,281400,-0.0296295803,0.1246344636,282600,-0.0138777252,0.1078083596,146,-0.0087590433,0.1031584049,150,0.006763096,0.0951524362,8263,-0.137473904,0.1431931378,6608,-0.1550952564,0.2769082126,7387,-0.2014054054,0.0761946387,17205,-0.0635205748,-0.3034412955,2.1,0.2,-1.3,44,-2,-16,0.989982326,0.0008445541,0.011860119,0.2899673242,0.0151239004,0.107344192,0.1456553328,-0.015949283,2.78E-05,0.2929065742,-0.0026788753,0.1092244218,South Region,,2023-01-15 14:45:07
2020-11-01,29217653,71599,303995,59573,60,8.6,66.5,228158,6.9,12675,1789933.4,2020-11-01,2020-11-30,30,state,4,36,f,Texas,,Texas,TX,All Residential,-1,279400,-0.0032535816,0.1271863978,278200,-0.0161290456,0.0972635465,137,0.0091883548,0.1044997319,142,-0.0039284191,0.1023698605,28728,-0.1247067426,0.2482294156,24542,-0.1255923326,0.3473510843,26085,-0.2156302622,0.0565006075,57809,-0.0889477251,-0.3285752448,2,0.1,-1.7,33,-2,-18,0.9862284387,0.0021310986,0.0096886442,0.2494082428,0.0102930422,0.1020261007,0.1834662423,-0.0284859113,-0.0407523898,0.3770562765,-0.0037493339,0.1032836294,South Region,,2023-01-15 14:45:07
2020-12-01,5024803,57243,249900,11168,73,13.6,74.8,165199,4.4,1467,230892.1,2020-12-01,2020-12-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,224700,-0.0030155035,0.1187440026,225600,0.0011696725,0.075589457,116,0.001256406,0.102718073,116,-0.0174410122,0.0801070045,5981,0.1041166697,0.2359991734,3644,-0.0040994807,0.4374753452,3802,-0.1944915254,0.1811121466,12818,-0.1173392095,-0.1986746687,2.1,-0.6,-1.2,62,1,-17,0.9840011986,0.0003045063,0.0102857897,0.2471158669,-0.0011765459,0.0828257243,0.054142612,-0.0077634616,0.0004416867,0.144725534,-0.0226458646,0.0003915962,South Region,,2023-01-15 14:45:07
2020-12-01,7177986,70220,382873,9601,46,5.5,68.7,303106,6.3,4229,382072.3,2020-12-01,2020-12-31,30,state,4,5,f,Arizona,,Arizona,AZ,All Residential,-1,329300,-0.0046010204,0.1441106717,330000,-0.0003110585,0.1406646176,188,0.0079225079,0.162810223,194,0.0186493383,0.1656646212,12925,0.1014999148,0.2636879155,10070,-0.0401296349,0.3595247739,8566,-0.1610186092,0.21486314,16145,-0.1782460427,-0.2876053479,1.2,-0.5,-1,40,4,-8,0.9945657663,-0.0010567031,0.0112733891,0.3197678917,-0.0141335912,0.1464202186,0.1170021679,-0.0243425667,-0.0263151335,0.236221547,-0.0409947963,0.0460641996,West Region,,2023-01-15 14:45:07
2020-12-01,3012232,53148,199900,6269,75,8.4,68.8,144637,5,757,133969.1,2020-12-01,2020-12-31,30,state,4,7,f,Arkansas,,Arkansas,AR,All Residential,-1,197200,-0.019599032,0.0897357758,201600,0.0300040321,0.1588836533,110,-0.0009181731,0.0965663711,115,0.0168978637,0.115740465,2888,0.0176180409,0.2790079717,2095,-0.0080492424,0.479519774,2018,-0.1567070623,0.1217342968,6100,-0.1363443296,-0.2623941959,2.1,-0.4,-1.6,58,6,-19,0.9817165218,-0.0003577226,0.0115531525,0.2060249307,0.004826904,0.0908787837,0.0585245902,-0.0073114568,-0.00931096,0.1698784878,-0.0246749624,0.0134725947,South Region,,2023-01-15 14:45:07
